hour_sin,hour_cos,day_sin,day_cos,is_weekend,solar_actual_kw,solar_forecast_t+1_kw,solar_forecast_t+4_kw,load_p1_kw,load_p2_kw,load_p3_kw,load_p1_forecast_t+1_kw,load_p2_forecast_t+1_kw,load_p3_forecast_t+1_kw,load_p1_forecast_t+4_kw,load_p2_forecast_t+4_kw,load_p3_forecast_t+4_kw,battery_soc,battery_capacity_kwh,battery_max_charge_kw,battery_max_discharge_kw,grid_status,blackout_probability,blackout_type,expected_outage_duration_min,maintenance_active,is_islanded,available_island_power_kw
0.49999999999999994,-0.8660254037844387,0.0,1.0,0,9.227565050100706,9.893871786253671,8.59411792481817,2.8859878592038224,2.1644908944028667,2.1644908944028667,3.0428235344557697,2.123433888890221,1.979281570560571,2.757746529794917,2.3065127424756575,2.192234555868196,0.7096351001230907,20.0,5.0,5.0,1,0.12239258584187868,0,0,0,0,14.227565050100706
0.258819045102521,-0.9659258262890682,0.0,1.0,0,9.689300312612671,10.011308936926126,10.474398649528199,3.0022684095470566,2.251701307160292,2.251701307160292,3.160338717352292,2.086380983005441,2.0641362991772674,3.1310272263492216,2.354458497342734,2.4062156130521064,0.6941785958323393,20.0,5.0,5.0,1,0.20817144066147225,0,0,0,0,14.689300312612671
1.2246467991473532e-16,-1.0,0.0,1.0,0,10.5,10.063172806953807,10.61462379514085,3.16,2.37,2.37,2.879910221111238,2.452351222844942,2.0474568257620698,3.042017033552642,2.5877901193934734,2.389284005728639,0.6687611596948185,20.0,5.0,5.0,1,0.04389924800871735,0,0,0,0,15.5
-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,10.5,12.15907238248848,12.408809687332386,2.9056400086303036,2.1792300064727277,2.1792300064727277,2.9079115003692833,2.2322788884967353,2.388833955271718,2.748497571761377,2.0903302576288914,1.6784902987455683,0.6724382699830097,20.0,5.0,5.0,0,0.04464217007069193,2,245,1,0,15.5
-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,9.648782764489004,11.56995988769567,9.966371115262106,3.16,2.37,2.37,3.090561186690453,2.3803878977427066,2.251423453507929,2.9899989164705145,2.3173188310265456,2.285803537397754,0.6844362026572298,20.0,5.0,5.0,0,0.0658338708484352,2,220,1,0,14.648782764489004
-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,8.57453429871695,7.287407058552381,7.9584720173411725,2.6403903565091658,1.9802927673818742,1.9802927673818742,2.8565813498690833,1.8079893092403414,2.212925517812866,2.6429486217640625,1.783991037172284,2.1189238096608554,0.6994183161965163,20.0,5.0,5.0,0,0.16596913396974483,2,271,1,0,13.57453429871695
-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,6.45591198393411,6.660197855031525,6.076564816899276,2.76029888938118,2.0702241670358847,2.0702241670358847,2.9307352369490696,2.1303953778790143,2.282351882800167,2.5930551825520087,1.8966073219549873,1.9067128824317574,0.7217561850005498,20.0,5.0,5.0,1,0.06628944160767622,0,0,0,0,11.45591198393411
-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,2.1050239322533635,3.2587522745361452,2.0652338916146697,1.938467647681742,1.4538507357613064,1.4538507357613064,1.7820234386413143,1.6130273359595921,1.5435804705717073,1.9187847267647902,1.0104985248647245,1.8707206373457956,0.7426296979079249,20.0,5.0,5.0,1,0.22770692588567906,0,0,0,0,7.1050239322533635
-1.0,-1.8369701987210297e-16,0.0,1.0,0,0.1373871229131254,0.0,0.6456845675853575,3.16,2.37,2.37,3.28867969881827,2.2947770556554214,2.101598539189329,3.078506714754628,3.0207970252175214,1.9065003154209008,0.7623101687991867,20.0,5.0,5.0,1,0.22181384611615124,0,0,0,0,5.137387122913125
-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0.0,0.0,1.572958494368123,3.16,2.37,2.37,3.1086116697654034,2.3999177449946347,2.4349036632749113,3.578823312417055,2.5477968588554307,2.5188192699677625,0.7306770902868958,20.0,5.0,5.0,1,0.27777764147296463,0,0,0,0,5.0
-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0.04740540854643386,1.0020286254087054,0.3798847608171494,3.1177860330227194,2.3383395247670395,2.3383395247670395,3.186552227507016,2.3606850060343945,2.503577619497893,3.449412004881913,2.1474614990524405,1.6364605556740202,0.7072375531978868,20.0,5.0,5.0,1,0.27024271950197204,0,0,0,0,5.0474054085464335
-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0.8662483258114569,0.0,2.0589705804020157,3.16,2.37,2.37,3.243203919133544,2.4579808037693223,2.1491556422905735,3.3503929603243994,2.260148363691786,1.6322419913764357,0.6693026087942284,20.0,5.0,5.0,1,0.1619404574060288,0,0,0,0,5.866248325811457
-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0.35945599549748464,0.20819228521250752,0.7587014500069996,3.0590566697353103,2.2942925023014826,2.2942925023014826,3.09163764141927,2.2376671994073383,2.183056273141085,2.834747586894984,2.5994584937516487,2.404365327430575,0.6572905151692368,20.0,5.0,5.0,1,0.29859970361721755,0,0,0,0,5.359455995497485
-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0.27763458818467124,0.0,0.0,2.3785091967560024,1.7838818975670014,1.7838818975670014,2.2587739140512726,1.623340518709996,1.719207337766361,1.963479841616919,2.129431423053853,1.3361014882422935,0.6728960184576368,20.0,5.0,5.0,1,0.08524846463187254,0,0,0,0,5.277634588184672
0.0,1.0,0.017213356155834685,0.9998518392091162,0,0.11375095209635333,1.3733879351638132,0.0,1.9837401803881598,1.4878051352911197,1.4878051352911197,1.981673487098081,1.6524904708767894,1.3522479166924428,2.272123148390127,1.4128030096171569,1.2795613492388715,0.6632085046182508,20.0,5.0,5.0,1,0.12726641167616232,0,0,0,0,5.113750952096353
0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,0.09985772148189673,0.8266577899267831,1.3936710578016458,2.1631918413090605,1.6223938809817955,1.6223938809817955,1.9605835483678344,1.5459256171326903,1.491088090688032,1.9684217839970917,1.4479731279010837,1.421086707636587,0.5936451203455196,20.0,5.0,5.0,1,0.13732078746075405,0,0,0,0,5.0998577214818965
0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,0.0,0.0,1.2499555100183972,1.8,1.3499999999999999,1.3499999999999999,2.180888668681634,1.517615229452429,1.2720179217980443,2.087405769708271,1.4550423425381893,1.4200397389440726,0.619124988157296,20.0,5.0,5.0,1,0.13957327527713745,0,0,0,0,5.0
0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,0.21610140128130909,1.7628408378936269,1.4286001237412267,1.8149474669359664,1.3612106002019746,1.3612106002019746,1.8479586162565096,1.1351445814939074,1.5549362971274436,1.9763806641167783,1.603641886846995,1.3179958107196186,0.6288268703895615,20.0,5.0,5.0,1,0.15394415478531015,0,0,0,0,5.216101401281309
0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0,0.0,2.107777682261696,0.0,2.466787635871589,1.8500907269036915,1.8500907269036915,2.3448443036537907,1.917317812220178,1.6676650755817917,2.716066441346044,1.803026978522241,1.9904245907660043,0.6182523906795675,20.0,5.0,5.0,1,0.10818395150813678,0,0,0,0,5.0
0.9659258262890683,0.25881904510252074,0.017213356155834685,0.9998518392091162,0,0.03050554148169337,0.0,0.0,2.0492240601993514,1.5369180451495137,1.5369180451495137,1.8664506140063637,1.397679042117197,1.5285928382921288,1.8241951456808732,1.5614191448174175,2.128956312630281,0.6218149591947888,20.0,5.0,5.0,1,0.1270323457064283,0,0,0,0,5.030505541481693
1.0,6.123233995736766e-17,0.017213356155834685,0.9998518392091162,0,0.021381275910273532,0.7411033762369602,0.11798899181292022,2.8008839089375974,2.100662931703198,2.100662931703198,2.68383240582894,2.3143504642806247,2.151158889371915,2.9009386515393567,1.9437605529405375,2.2422110290831165,0.6398522279351465,20.0,5.0,5.0,1,0.20213335215991532,0,0,0,0,5.021381275910273
0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,0,2.2900658443636024,2.8086229838875933,3.9555055381622504,2.5936352022262277,1.9452264016696703,1.9452264016696703,2.6049250941156057,1.8402253615747013,1.8047161782456373,2.2953201733166213,1.5098901238152338,1.8279162013005228,0.669440906491723,20.0,5.0,5.0,1,0.05934961193135477,0,0,0,0,7.290065844363602
0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162,0,6.509524214215257,5.1387555992229395,4.919312517705111,2.5946464260773436,1.9459848195580076,1.9459848195580076,2.720608541762001,1.9446375263524511,1.6183860124153298,2.7187909658185436,1.9071345419112007,1.8841131318712476,0.7053441976245023,20.0,5.0,5.0,1,0.11216942918734596,0,0,0,0,11.509524214215258
0.7071067811865476,-0.7071067811865475,0.017213356155834685,0.9998518392091162,0,7.475860214975168,7.985566332442288,8.640405661522536,1.8452260696303597,1.3839195522227696,1.3839195522227696,2.2377310616205985,1.3322244656720557,1.4828328726512665,2.0053715713676477,1.22096272662471,1.9380136516570505,0.6878302227911575,20.0,5.0,5.0,1,0.14798959994852204,0,0,0,0,12.475860214975167
0.49999999999999994,-0.8660254037844387,0.017213356155834685,0.9998518392091162,0,8.173025116506878,9.290567680193988,11.06688671895881,1.8,1.3499999999999999,1.3499999999999999,1.5899676673479697,1.3775594957079766,1.2334838168730131,1.8652266084579183,1.3356651926885124,1.0428544441532837,0.7015094555406465,20.0,5.0,5.0,1,0.228399261777835,0,0,0,0,13.173025116506878
0.258819045102521,-0.9659258262890682,0.017213356155834685,0.9998518392091162,0,10.186568120347797,10.787858976928838,9.921677397053848,2.401672229421542,1.8012541720661561,1.8012541720661561,2.476265996096158,1.8927958469619306,1.9288475118703492,2.2910641356937176,1.8929962063779586,1.9972740934406221,0.6673639124280946,20.0,5.0,5.0,1,0.03250009487920525,0,0,0,0,15.186568120347797
1.2246467991473532e-16,-1.0,0.017213356155834685,0.9998518392091162,0,10.5,10.765995405881238,11.491094113757544,3.020748123239247,2.265561092429435,2.265561092429435,3.3204555545823013,2.0760186015519237,2.0234608606155615,2.617395459351549,2.1161395146413824,2.2820368820251122,0.6497263345272133,20.0,5.0,5.0,1,0.21775911792013714,0,0,0,0,15.5
-0.2588190451025208,-0.9659258262890683,0.017213356155834685,0.9998518392091162,0,10.5,10.488530264560469,11.97615330218876,2.3637776746946706,1.772833256021003,1.772833256021003,2.6012322937881507,1.8892425893706501,1.9169878658491184,2.275746494618752,1.687769009188634,1.7573055606094128,0.6307795069283708,20.0,5.0,5.0,1,0.30903388125903614,0,0,0,0,15.5
-0.4999999999999997,-0.8660254037844388,0.017213356155834685,0.9998518392091162,0,9.243866698163535,11.49898698684131,7.817799470817253,3.16,2.37,2.37,3.372137689391862,2.313169346282747,2.375452940963776,3.1262249230212658,2.7112327946795425,2.5251047190353884,0.597190321288335,20.0,5.0,5.0,1,0.22270912275803928,0,0,0,0,14.243866698163535
-0.7071067811865471,-0.7071067811865479,0.017213356155834685,0.9998518392091162,0,7.15752695729873,7.84325404509083,7.455245024634957,2.511319557342107,1.8834896680065802,1.8834896680065802,2.3708424547175966,1.7784266647891562,1.9244117099115627,2.3606576060157782,2.143859501638599,1.6952640026933372,0.6162279816489061,20.0,5.0,5.0,1,0.09844833700157958,0,0,0,0,12.15752695729873
-0.8660254037844385,-0.5000000000000004,0.017213356155834685,0.9998518392091162,0,4.36779833785542,5.641732860115184,3.252694195734798,2.4326315114645114,1.8244736335983833,1.8244736335983833,2.5039293404963576,1.982734268129276,1.7824702939233645,2.1957465646430334,1.5133236384240576,0.9890829401637532,0.5923425731119911,20.0,5.0,5.0,1,0.11483127845410342,0,0,0,0,9.367798337855419
-0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,0,2.9190267162815173,2.2725536417278436,4.187269372368221,1.925999140649302,1.4444993554869763,1.4444993554869763,1.8277326755706622,1.4979472144163852,1.4473417332502156,2.4951620472490115,1.1186388333761257,1.4774552395733995,0.5699836699846521,20.0,5.0,5.0,1,0.29934479996703717,0,0,0,0,7.919026716281517
-1.0,-1.8369701987210297e-16,0.017213356155834685,0.9998518392091162,0,0.0,1.0159998687422167,3.1590776215985583,2.508958794093387,1.88171909557004,1.88171909557004,2.671874623108835,1.8343692173816486,1.5515719516803277,2.684194359454906,1.9286819129291533,2.427124977958375,0.5586292892891382,20.0,5.0,5.0,1,0.015015880923214637,0,0,0,0,5.0
-0.9659258262890684,0.2588190451025203,0.017213356155834685,0.9998518392091162,0,0.0,0.0,1.2902886056953864,2.7511017856026734,2.0633263392020047,2.0633263392020047,2.8938288950441162,2.209990740746957,1.6284616263846754,2.5584712328941475,1.938520480473896,2.8347380471086394,0.5620804578818255,20.0,5.0,5.0,1,0.10889627707853992,0,0,0,0,5.0
-0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0,0.7498831916467291,1.1281753201127978,0.36374979980394073,2.3250592787179523,1.743794459038464,1.743794459038464,2.2345438404825377,1.7129397864887979,2.016425079459805,2.517539168350368,1.8098582726869872,2.0047974313076864,0.5554938379154294,20.0,5.0,5.0,1,0.1626494842402008,0,0,0,0,5.749883191646729
-0.7071067811865477,0.7071067811865474,0.017213356155834685,0.9998518392091162,0,0.0,0.0,1.421961723088878,2.488543148425247,1.866407361318935,1.866407361318935,2.676290869135221,1.822370577453289,1.9608866898868065,2.5301469356159694,1.6712113996606015,1.8604404424716978,0.49981375333938893,20.0,5.0,5.0,1,0.09109444131399151,0,0,0,0,5.0
-0.5000000000000004,0.8660254037844384,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,3.16,2.37,2.37,3.3254537900166676,2.508171044935768,2.394129445198959,3.488022987437411,2.3683526865875844,2.7777472881631673,0.4913294420351532,20.0,5.0,5.0,1,0.28498303480957965,0,0,0,0,5.0
-0.25881904510252157,0.9659258262890681,0.017213356155834685,0.9998518392091162,0,0.0,0.8202385762241073,0.0,2.4519535305890106,1.838965147941758,1.838965147941758,2.2520418599707677,2.1702565802289,1.7958280425615065,2.3711372082649964,2.0675783285197418,1.7133536956998232,0.48687861259173043,20.0,5.0,5.0,1,0.26271609431072795,0,0,0,0,5.0
0.0,1.0,0.03442161162274574,0.9994074007397048,0,0.448820835577035,1.7996953030848957,0.2700466447219548,2.247448765852345,1.6855865743892584,1.6855865743892584,1.98423073976606,1.6707192969403912,1.4391949492400542,2.2837554601346817,1.7327865257247246,1.7553894817633968,0.5022382779856218,20.0,5.0,5.0,1,0.0497321884568777,0,0,0,0,5.448820835577035
0.25881904510252074,0.9659258262890683,0.03442161162274574,0.9994074007397048,0,0.9607429362852243,0.24348664408812914,0.8546637781751893,1.9195350218037903,1.4396512663528427,1.4396512663528427,1.82070025850736,1.5192997320194053,1.6416795584385664,1.7023832244873893,1.4486046397718233,1.8250111765330108,0.5024652475651462,20.0,5.0,5.0,1,0.187505358446836,0,0,0,0,5.960742936285224
0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0,0.0,0.10984854105270431,0.0,2.0804537885000403,1.5603403413750299,1.5603403413750299,1.8928043388527631,1.873057637410172,1.4137523176192546,1.9900886073101824,1.3964874626640693,1.7450529661243919,0.5295979152088153,20.0,5.0,5.0,1,0.14119867593619098,0,0,0,0,5.0
0.7071067811865476,0.7071067811865476,0.03442161162274574,0.9994074007397048,0,0.0,1.2130702031961327,1.8163685608076736,2.3793503320300116,1.7845127490225086,1.7845127490225086,2.077562631549446,1.9067791884492062,1.7744889138874584,1.7470159720488465,2.044148290589448,2.217764672587199,0.5393014173134071,20.0,5.0,5.0,1,0.010756060143343444,0,0,0,0,5.0
0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048,0,0.6060821995352665,0.42944712018660613,0.0,1.8,1.3499999999999999,1.3499999999999999,1.7343501495295943,1.2076397885734353,1.8695409286468765,1.6374072639824933,1.214458198874991,0.8936265376234063,0.5191790994517371,20.0,5.0,5.0,0,0.9200966149806479,1,179,0,1,5.606082199535266
0.9659258262890683,0.25881904510252074,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,1.8,1.3499999999999999,1.3499999999999999,1.902393485468572,1.330113233622406,1.1848830313965077,2.377430688851547,1.2172206172906668,1.7001308743150907,0.5085591603517008,20.0,5.0,5.0,1,0.33088362672279215,0,0,0,0,5.0
1.0,6.123233995736766e-17,0.03442161162274574,0.9994074007397048,0,0.0,1.0701148779967966,1.9887059471857966,2.5383723960968894,1.9037792970726666,1.9037792970726666,2.413519060131255,1.9603491638390351,1.7933346882164722,2.696605350535767,1.9443639012429266,1.449056062573497,0.5194291424074876,20.0,5.0,5.0,1,0.19436466751867118,0,0,0,0,5.0
0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0,3.674747930957825,2.909247118161849,3.8213773490512075,2.09080813343783,1.5681061000783727,1.5681061000783727,1.9022070883735034,1.6741982004654743,1.3779693417973073,1.8805809339258663,1.566450485168363,1.7765344093323345,0.5431970078764493,20.0,5.0,5.0,1,0.052088422010255216,0,0,0,0,8.674747930957825
0.8660254037844387,-0.4999999999999998,0.03442161162274574,0.9994074007397048,0,5.549380337329885,6.48912512669205,6.504028422806721,3.16,2.37,2.37,3.247589227798895,2.326884949105553,2.488130966138462,3.437175895145727,2.534096436239473,2.5221822093321893,0.5357905405045034,20.0,5.0,5.0,1,0.17649617506396822,0,0,0,0,10.549380337329886
0.7071067811865476,-0.7071067811865475,0.03442161162274574,0.9994074007397048,0,7.763176681992705,7.142590393020376,8.45611440657884,2.9141919585403704,2.1856439689052776,2.1856439689052776,2.974253762926136,2.1585583311969576,2.1863269191409596,3.118630132509383,1.8877653569754163,2.193036598433853,0.5790556349706125,20.0,5.0,5.0,1,0.113016524865742,0,0,0,0,12.763176681992704
0.49999999999999994,-0.8660254037844387,0.03442161162274574,0.9994074007397048,0,10.270079294007378,11.689787245794504,10.136665548665645,2.501902951724633,1.8764272137934748,1.8764272137934748,2.593087428182114,1.8988203085722377,1.787140490883369,2.55042544994921,2.0911535637654293,1.5684726239701567,0.5863976803063738,20.0,5.0,5.0,1,0.1635117162628561,0,0,0,0,15.270079294007378
0.258819045102521,-0.9659258262890682,0.03442161162274574,0.9994074007397048,0,10.5,10.382065433700904,7.650663663124295,2.6740817427184718,2.0055613070388536,2.0055613070388536,2.8360920927667963,1.8014420808062033,1.9242627316996013,2.3666143981582684,1.9700132427413724,2.200152207455142,0.5751161076916392,20.0,5.0,5.0,1,0.20829534830573834,0,0,0,0,15.5
1.2246467991473532e-16,-1.0,0.03442161162274574,0.9994074007397048,0,10.5,10.410741722598555,13.085291794466732,1.9892425607279662,1.4919319205459747,1.4919319205459747,1.7604137850892554,1.4089029521602254,1.4828147172748751,2.050077423058639,1.4436847089747087,1.5975485395002638,0.5805094948395807,20.0,5.0,5.0,1,0.02896557154581866,0,0,0,0,15.5
-0.2588190451025208,-0.9659258262890683,0.03442161162274574,0.9994074007397048,0,10.5,11.136943987124658,11.511556112406108,2.570647801744319,1.927985851308239,1.927985851308239,2.6617749508167448,1.8146615980030727,1.992635003890035,2.8829482436162026,2.0262667647121386,1.6187706004677822,0.616528303497797,20.0,5.0,5.0,1,0.14432251066989119,0,0,0,0,15.5
-0.4999999999999997,-0.8660254037844388,0.03442161162274574,0.9994074007397048,0,10.1973117327274,9.584365241000008,11.374212701311613,2.147877659796996,1.6109082448477468,1.6109082448477468,2.080950144814779,1.384163357134283,1.5204469809979315,1.541907828139757,1.294127680150602,1.8390326416910359,0.6112618654455176,20.0,5.0,5.0,1,0.18038118225808333,0,0,0,0,15.1973117327274
-0.7071067811865471,-0.7071067811865479,0.03442161162274574,0.9994074007397048,0,8.021338373176393,10.183162026828303,7.989694047953646,2.5953325078242053,1.9464993808681539,1.9464993808681539,2.8625762713880105,1.841341140711252,1.9540314275017414,2.528035974903858,1.9292716917714812,1.8927957907329083,0.6240787226708578,20.0,5.0,5.0,1,0.044822868102437324,0,0,0,0,13.021338373176393
-0.8660254037844385,-0.5000000000000004,0.03442161162274574,0.9994074007397048,0,6.68265726479242,7.514827579413912,6.766139782680663,2.1500387964037864,1.6125290973028397,1.6125290973028397,2.254772293445825,1.6597473435534496,1.7915677413083861,2.308831746824279,1.8224396403667067,1.4519585338346692,0.6166882903344132,20.0,5.0,5.0,1,0.24510967229125932,0,0,0,0,11.68265726479242
-0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0,3.147311776268993,2.2188931540858507,2.406294243704285,2.6309756601141085,1.973231745085581,1.973231745085581,2.8003743257450338,2.3290329872920674,1.9539059637609368,2.397672308202709,2.1238968971610293,1.6348835789351892,0.5833166088568614,20.0,5.0,5.0,1,0.18822897486232504,0,0,0,0,8.147311776268992
-1.0,-1.8369701987210297e-16,0.03442161162274574,0.9994074007397048,0,0.0,1.4165880869610297,0.0,2.4383810104351493,1.8287857578263615,1.8287857578263615,2.472048783219145,1.95443755413982,2.1655712961179354,2.3236599447179143,2.0445219245126207,1.8172332169761494,0.5939738067131306,20.0,5.0,5.0,1,0.08859960638715862,0,0,0,0,5.0
-0.9659258262890684,0.2588190451025203,0.03442161162274574,0.9994074007397048,0,0.0,1.2391231435910366,1.0878225340602046,3.1474611570016404,2.36059586775123,2.36059586775123,3.044619614839369,2.3994518830639433,2.3022978719525318,2.7348383544922,2.3505112974069324,2.313576748284472,0.5591795311375686,20.0,5.0,5.0,1,0.3269040084739449,0,0,0,0,5.0
-0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048,0,0.0,1.0447441086406675,0.0,3.1265149399725525,2.344886204979414,2.344886204979414,3.1194768531406747,2.402131104246189,2.360250583191465,2.80576688392541,2.544139568868842,2.1967592300310206,0.5761211113372693,20.0,5.0,5.0,1,0.18357221114908912,0,0,0,0,5.0
-0.7071067811865477,0.7071067811865474,0.03442161162274574,0.9994074007397048,0,0.7335005489321282,1.8265589057069416,0.6081688945850604,3.132652601370325,2.3494894510277433,2.3494894510277433,3.3274633769618944,2.3130924355954297,2.425434688415768,3.050932406450412,2.2392998281346577,2.3640049865134842,0.5745067797350977,20.0,5.0,5.0,1,0.06068876668873495,0,0,0,0,5.7335005489321285
-0.5000000000000004,0.8660254037844384,0.03442161162274574,0.9994074007397048,0,0.5497966048214888,0.8616362331296823,1.9470107586250018,1.8942664212012787,1.420699815900959,1.420699815900959,2.207522626918388,1.4039490605223381,1.6423363792484622,1.634289939419896,1.543254596913473,1.104675146948862,0.5738890270236661,20.0,5.0,5.0,1,0.048039354908417035,0,0,0,0,5.549796604821489
-0.25881904510252157,0.9659258262890681,0.03442161162274574,0.9994074007397048,0,1.2020443603092628,2.06871333651198,1.6327134179407352,2.225284857440182,1.6689636430801362,1.6689636430801362,2.235409637821433,1.6926715619008221,1.7588093300640852,1.9561197303957654,1.8026452352686093,1.3420857135917403,0.5588035100232789,20.0,5.0,5.0,1,0.2731259796748688,0,0,0,0,6.202044360309262
0.0,1.0,0.051619667223253764,0.998666816288476,0,0.19281432927016384,0.57254300808192,2.4520101059522696,2.2834441768148532,1.7125831326111396,1.7125831326111396,2.246820681521256,1.8282735928057425,1.9504772303960678,1.9765422230306051,1.8320631465811112,1.922934955304409,0.5332430583545513,20.0,5.0,5.0,1,0.0715137123558653,0,0,0,0,5.192814329270163
0.25881904510252074,0.9659258262890683,0.051619667223253764,0.998666816288476,0,0.0,0.0,2.1735865416854985,1.8,1.3499999999999999,1.3499999999999999,1.7544696021634203,1.194822561162461,1.2298052073993277,1.8424234480880048,1.2099768253589982,1.6768994595049382,0.5267464306843789,20.0,5.0,5.0,1,0.22804092680414068,0,0,0,0,5.0
