timestamp,hour_sin,hour_cos,day_sin,day_cos,is_weekend,solar_actual_kw,solar_forecast_t+1_kw,solar_forecast_t+4_kw,load_p1_kw,load_p2_kw,load_p3_kw,battery_soc,battery_capacity_kwh,battery_max_charge_kw,battery_max_discharge_kw,grid_status,blackout_probability,blackout_type,expected_outage_duration_min,maintenance_active,is_islanded,available_island_power_kw
2024-01-01 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,5.688498042516587,5.22305239856303,7.835483205758654,1.8093688923625675,2.6594249157046455,1.9506086628444255,0.12950955788362625,20.0,5.0,5.0,1,0.015443625374996805,0,0.0,0,0,10.688498042516587
2024-01-01 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0,0,5.74709467872154,4.8490371953510545,4.114436445928529,2.5974991308667725,1.3494699353680994,2.7191205711449795,0.29011003519391976,20.0,5.0,5.0,1,0.18969174917807383,0,0.0,0,0,10.74709467872154
2024-01-01 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0,0,6.627621257970303,4.99837872021312,8.405427616064484,1.121211163500384,0.728759220823435,2.17083436935689,0.11327026314228493,20.0,5.0,5.0,1,0.19355183712283494,0,0.0,0,0,11.627621257970304
2024-01-01 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,4.8839480740969385,4.55204086171769,6.590321344009859,1.1625399360361288,0.7731882255402877,2.72016942339713,0.30635330217212453,20.0,5.0,5.0,1,0.1665602434798387,0,0.0,0,0,9.883948074096939
2024-01-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,4.751709090813024,3.591634724467004,6.26167207327783,2.5638038909732934,2.046165740250859,2.0946967444674924,0.8176882079620617,20.0,5.0,5.0,1,0.1926094938462863,0,0.0,0,0,9.751709090813023
2024-01-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,2.651376726438229,3.2854071062493326,2.877123551876743,0.7605794687440399,1.6629176760382134,0.3343852800241375,0.5389870314932689,20.0,5.0,5.0,1,0.06728079283816793,0,0.0,0,0,7.6513767264382295
2024-01-01 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,3.0644571204726043,2.7434240375451053,3.6687469937119848,3.6323235905977898,3.737947916954197,3.6366177636613877,0.31216189414538037,20.0,5.0,5.0,0,0.7875842036333661,1,162.53911145942521,0,1,8.064457120472603
2024-01-01 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1.8600854107501985,1.9459140870443028,1.8489512278971605,1.732082035951269,1.1643571415229275,0.44757997004132466,0.24168854352563918,20.0,5.0,5.0,1,0.2744593170661345,0,0.0,0,0,6.860085410750198
2024-01-01 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0,0,5.410970439465861e-16,6.801541887967875e-16,5.100095679033799e-16,4.564592865617757,5.260310894072745,2.600730783460243,0.7809093372134855,20.0,5.0,5.0,0,0.8448804418604225,2,460.8464322482343,1,0,5.000000000000001
2024-01-01 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,8.540981326850341e-16,6.476676500018193e-16,9.326800987402704e-16,2.140913924085661,3.740408209523311,6.139666714383573,0.6576125927962144,20.0,5.0,5.0,1,0.088077553279348,0,0.0,0,0,5.000000000000001
2024-01-01 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,9.962766271653545e-16,1.2156999700538059e-15,1.3256381502924811e-15,2.4518396465150176,3.845987579912239,3.623429688363736,0.7366341355488809,20.0,5.0,5.0,1,0.1126748857919832,0,0.0,0,0,5.000000000000001
2024-01-01 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,5.526766167048174e-16,3.987923042605691e-16,5.374660799476234e-16,3.2245282044901034,5.1001341295763085,1.3030663484428435,0.38815251312901033,20.0,5.0,5.0,1,0.9194977435845137,1,115.89138088923005,0,0,5.000000000000001
2024-01-01 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,4.363245202666055e-16,4.445329970128705e-16,4.505086002206093e-16,3.2123920104114236,4.857639729629189,3.263876337917269,0.736148955814963,20.0,5.0,5.0,0,0.6774597334697932,2,187.60522302463724,1,0,5.0
2024-01-01 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,1.0906277016125843e-15,1.2188686403929767e-15,1.0111889488349378e-15,0.9564806616937671,1.0799323586900786,1.818920320956438,0.628157901374185,20.0,5.0,5.0,0,0.908263920843519,1,158.46135670921396,0,1,5.000000000000001
2024-01-02 00:00:00,0.0,1.0,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,0.7810843631499155,0.5690388882691544,0.417151587754918,0.6629262875040189,20.0,5.0,5.0,1,0.47290396877920804,1,10.39211219460091,0,0,5.0
2024-01-02 01:00:00,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,1.1075687226159776,1.653162352525547,1.5125812638913068,0.626954905295156,20.0,5.0,5.0,0,0.8748467473722105,2,187.95339316248655,1,0,5.0
2024-01-02 02:00:00,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,1.8951110249363927,2.3668042741866357,3.9913518133843775,0.8689524510591314,20.0,5.0,5.0,1,0.020808390262549634,0,0.0,0,0,5.0
2024-01-02 03:00:00,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,1.0682457782374053,2.1070072340165322,0.39862050629619755,0.32548381981872,20.0,5.0,5.0,0,0.8701299963729594,1,184.364919198816,0,1,5.0
2024-01-02 04:00:00,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,3.160814825119481,2.179416911563892,2.083859566908811,0.37264283220241434,20.0,5.0,5.0,1,0.1286982082125055,0,0.0,0,0,5.0
2024-01-02 05:00:00,0.9659258262890683,0.25881904510252074,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,2.356671827342862,1.570410680179052,3.501174919161712,0.10867012118423869,20.0,5.0,5.0,0,0.4298284093976037,1,57.03642881625336,0,1,5.0
2024-01-02 06:00:00,1.0,6.123233995736766e-17,0.017213356155834685,0.9998518392091162,0,0.0,0.0,0.0,1.8511229091767998,2.3971488990792262,2.781076997492614,0.1729648824389523,20.0,5.0,5.0,1,0.48738222058093383,1,53.262250965497984,0,0,5.0
2024-01-02 07:00:00,0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,0,1.1843466805555722,0.9306537107807008,1.4321220794392353,1.9636185552068852,1.6371659897092306,4.927365567014192,0.664993781725197,20.0,5.0,5.0,0,0.9953238524754113,2,292.2812387268361,1,0,6.1843466805555725
2024-01-02 08:00:00,0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162,0,3.084273310507715,3.911935420740263,4.283441398529504,1.8610544297419387,1.0993001987230537,3.6133777053305502,0.439377607397581,20.0,5.0,5.0,1,0.47315627607271477,1,28.119638519647577,0,0,8.084273310507715
2024-01-02 09:00:00,0.7071067811865476,-0.7071067811865475,0.017213356155834685,0.9998518392091162,0,2.5321372840143925,1.951051653598825,2.834394059332101,2.258287333153715,3.7948952962187787,2.024905878277696,0.7948793025515682,20.0,5.0,5.0,0,0.6542540661414358,1,39.06358150962099,0,1,7.532137284014393
2024-01-02 10:00:00,0.49999999999999994,-0.8660254037844387,0.017213356155834685,0.9998518392091162,0,6.623701140931487,8.582852030428167,4.365265796586641,2.6813602276119823,2.1764094308444233,2.687939416845172,0.46363285181421865,20.0,5.0,5.0,1,0.27034740314729666,0,0.0,0,0,11.623701140931487
2024-01-02 11:00:00,0.258819045102521,-0.9659258262890682,0.017213356155834685,0.9998518392091162,0,3.6853929498221136,4.681358934582913,4.836013268000101,1.9426445498286928,1.409353595436971,1.0792113946374795,0.3826817824208423,20.0,5.0,5.0,0,0.5935987019165416,1,41.88970284118471,0,1,8.685392949822113
2024-01-02 12:00:00,1.2246467991473532e-16,-1.0,0.017213356155834685,0.9998518392091162,0,5.676251166958122,6.744958775036451,6.51511559398412,1.930221341407296,2.241136618967103,2.845565189316925,0.5907321567486319,20.0,5.0,5.0,1,0.2598191668501225,0,0.0,0,0,10.67625116695812
2024-01-02 13:00:00,-0.2588190451025208,-0.9659258262890683,0.017213356155834685,0.9998518392091162,0,3.273324176576204,3.030698907841661,4.086557557187756,1.6066470075536685,3.0319276895004874,2.3314634496367983,0.773695138508567,20.0,5.0,5.0,1,0.12444585070129954,0,0.0,0,0,8.273324176576203
2024-01-02 14:00:00,-0.4999999999999997,-0.8660254037844388,0.017213356155834685,0.9998518392091162,0,3.628442891218608,4.422467479253212,4.536717645005135,3.5119706834811644,2.9147080956521214,4.084486958714796,0.7797179125419292,20.0,5.0,5.0,0,0.6952057953030233,2,466.2153081776167,1,0,8.628442891218608
2024-01-02 15:00:00,-0.7071067811865471,-0.7071067811865479,0.017213356155834685,0.9998518392091162,0,4.049843264061979,4.467059780167513,4.4325639511931,1.0419613901851448,2.2572240956201615,2.0175361174218374,0.5161308008895947,20.0,5.0,5.0,1,0.16828139146061588,0,0.0,0,0,9.049843264061979
2024-01-02 16:00:00,-0.8660254037844385,-0.5000000000000004,0.017213356155834685,0.9998518392091162,0,3.6084038238440796,2.8160313143676334,2.2481299097220626,2.342663655697449,3.0173975549676384,1.398914109947744,0.11163573253430555,20.0,5.0,5.0,1,0.11767321352991969,0,0.0,0,0,8.60840382384408
2024-01-02 17:00:00,-0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,0,1.7287684744698435,1.5713697755998826,1.7481161447365783,1.9337080239265914,2.8090262441196,4.016242048971023,0.21765878474323036,20.0,5.0,5.0,1,0.0774733164896875,0,0.0,0,0,6.7287684744698435
2024-01-02 18:00:00,-1.0,-1.8369701987210297e-16,0.017213356155834685,0.9998518392091162,0,8.520155985840563e-16,8.482418991448424e-16,7.352905591701007e-16,2.004346475145203,1.3528663280641864,1.342218206632646,0.2215221548098355,20.0,5.0,5.0,1,0.7136580295397007,1,162.454029684022,0,0,5.000000000000001
2024-01-02 19:00:00,-0.9659258262890684,0.2588190451025203,0.017213356155834685,0.9998518392091162,0,7.704258460207182e-16,6.189539017485208e-16,5.807710516093621e-16,1.4684964492293724,1.7184002742366853,1.268902071307974,0.4686230144261806,20.0,5.0,5.0,0,0.8261960447992,2,387.1184485888096,1,0,5.000000000000001
2024-01-02 20:00:00,-0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0,5.700899776798515e-16,6.13838815793921e-16,3.7934199036699777e-16,4.227466121119701,1.4859749877529758,2.378092143832281,0.6986077523069267,20.0,5.0,5.0,0,0.7796652359769837,2,325.3568955573064,1,0,5.000000000000001
2024-01-02 21:00:00,-0.7071067811865477,0.7071067811865474,0.017213356155834685,0.9998518392091162,0,7.511504973103065e-16,7.342652573452318e-16,8.998608319095219e-16,1.2913803629630751,2.4288643750108467,3.2542579202799624,0.5256907882122526,20.0,5.0,5.0,0,0.8364160432592581,2,252.7411510904189,1,0,5.000000000000001
2024-01-02 22:00:00,-0.5000000000000004,0.8660254037844384,0.017213356155834685,0.9998518392091162,0,5.912304420861152e-16,4.209813313414745e-16,5.070766712152448e-16,1.6465710521089962,1.1297416844066293,3.785719897293984,0.6432818553155917,20.0,5.0,5.0,1,0.026076086426227107,0,0.0,0,0,5.000000000000001
2024-01-02 23:00:00,-0.25881904510252157,0.9659258262890681,0.017213356155834685,0.9998518392091162,0,7.791203730050494e-16,8.938565098110445e-16,7.365240211387562e-16,1.0800291301901654,1.261790369796542,1.99227046807248,0.38487738071827704,20.0,5.0,5.0,1,0.07116803752079834,0,0.0,0,0,5.000000000000001
2024-01-03 00:00:00,0.0,1.0,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,1.6644586997951516,1.362264164155382,4.040539090496379,0.42831746159172923,20.0,5.0,5.0,0,0.4494638997614354,1,51.930427553638815,0,1,5.0
2024-01-03 01:00:00,0.25881904510252074,0.9659258262890683,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,2.4379101853501366,2.8671266795144477,1.8274145838363445,0.2496349988460187,20.0,5.0,5.0,0,0.8276636325395592,2,252.72291972452408,1,0,5.0
2024-01-03 02:00:00,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,1.360851555508455,1.6361445382680249,0.5033999443341913,0.2075317415511794,20.0,5.0,5.0,0,0.762823845741153,1,83.47453750039041,0,1,5.0
2024-01-03 03:00:00,0.7071067811865476,0.7071067811865476,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,1.455230256489652,2.9874148458555156,3.078642611885985,0.1994377787884358,20.0,5.0,5.0,1,0.054369919849698044,0,0.0,0,0,5.0
2024-01-03 04:00:00,0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,1.744648880823583,0.9515550203645678,0.7825555319263078,0.7516597761851057,20.0,5.0,5.0,1,0.10764914523705074,0,0.0,0,0,5.0
2024-01-03 05:00:00,0.9659258262890683,0.25881904510252074,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,1.5947789107354489,1.3912991556926912,2.746515337395644,0.2857701561174538,20.0,5.0,5.0,1,0.16306585833419657,0,0.0,0,0,5.0
2024-01-03 06:00:00,1.0,6.123233995736766e-17,0.03442161162274574,0.9994074007397048,0,0.0,0.0,0.0,1.6522771478814202,1.1802817881404524,3.415934853596525,0.5267688735810573,20.0,5.0,5.0,1,0.045502463919825355,0,0.0,0,0,5.0
2024-01-03 07:00:00,0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0,1.221374454899651,1.4001443169690975,0.765589200297287,2.3453425473086758,3.1760556281335797,1.7053132626285539,0.1885053895641658,20.0,5.0,5.0,1,0.4493218226400918,1,8.995045640926428,0,0,6.221374454899651
2024-01-03 08:00:00,0.8660254037844387,-0.4999999999999998,0.03442161162274574,0.9994074007397048,0,2.677066214298254,3.0304976410374733,2.9793554616785762,2.1137958982318295,1.5637961918547414,1.8537877688474917,0.8267604490669027,20.0,5.0,5.0,1,0.1386017410932398,0,0.0,0,0,7.677066214298254
2024-01-03 09:00:00,0.7071067811865476,-0.7071067811865475,0.03442161162274574,0.9994074007397048,0,4.744047629786689,4.989494687904403,4.7663965682702285,1.0640164909914793,3.246980502738329,3.8802930928238895,0.6573206591015138,20.0,5.0,5.0,1,0.0457617128742784,0,0.0,0,0,9.744047629786689
2024-01-03 10:00:00,0.49999999999999994,-0.8660254037844387,0.03442161162274574,0.9994074007397048,0,5.69350677418383,5.434329252048243,6.770464259980691,3.2432307948809287,2.463372470935023,1.1096558718745042,0.7711184691567473,20.0,5.0,5.0,0,0.9544637267217448,1,154.16784150643514,0,1,10.693506774183831
2024-01-03 11:00:00,0.258819045102521,-0.9659258262890682,0.03442161162274574,0.9994074007397048,0,4.442667018390363,4.003368750942656,5.519048640384097,1.0182137159525517,1.1862462864874992,1.5308242704440735,0.37707679549276907,20.0,5.0,5.0,1,0.8082762793114325,1,86.91471774255788,0,0,9.442667018390363
2024-01-03 12:00:00,1.2246467991473532e-16,-1.0,0.03442161162274574,0.9994074007397048,0,3.972714196190179,3.9688235727446126,3.7150453820277627,3.0676750861590536,4.405035181251036,5.092661136229221,0.24242877349580116,20.0,5.0,5.0,1,0.4536560309317559,1,59.812455110756844,0,0,8.972714196190179
2024-01-03 13:00:00,-0.2588190451025208,-0.9659258262890683,0.03442161162274574,0.9994074007397048,0,6.025483049537243,4.460339041192053,7.230389111492923,2.859555928837374,1.4612875253853388,1.298130406842528,0.5518729066100931,20.0,5.0,5.0,0,0.8086510921618096,1,122.56017685702791,0,1,11.025483049537243
2024-01-03 14:00:00,-0.4999999999999997,-0.8660254037844388,0.03442161162274574,0.9994074007397048,0,4.968144735092344,3.9404549208617063,3.7039630680036253,3.164382660253883,2.1168956724289436,1.7248849270355933,0.4269873368784771,20.0,5.0,5.0,0,0.9005902800965891,2,377.6771825730454,1,0,9.968144735092345
2024-01-03 15:00:00,-0.7071067811865471,-0.7071067811865479,0.03442161162274574,0.9994074007397048,0,2.5819904588057443,2.165373073200548,2.9370507979336313,0.7715146364575672,1.9250628944927937,0.734130448400171,0.29054622483738124,20.0,5.0,5.0,0,0.9027934261494808,2,436.7089404318857,1,0,7.581990458805745
2024-01-03 16:00:00,-0.8660254037844385,-0.5000000000000004,0.03442161162274574,0.9994074007397048,0,3.5098983319364088,3.8638753762199776,2.6815182284043653,2.1258005321519504,0.6503025083886931,0.661495637890521,0.12122576309905578,20.0,5.0,5.0,0,0.7974985927073743,1,201.6631479650726,0,1,8.509898331936409
2024-01-03 17:00:00,-0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0,1.2554726192417218,1.1648468867819786,1.3461628816283988,1.697996531009771,1.5223922008753434,1.9738497111113744,0.33557260763353414,20.0,5.0,5.0,1,0.042033952729935764,0,0.0,0,0,6.255472619241722
2024-01-03 18:00:00,-1.0,-1.8369701987210297e-16,0.03442161162274574,0.9994074007397048,0,9.106837144519294e-16,1.1262710869718445e-15,1.1291423530791572e-15,1.2798040930821362,1.8333624507308308,2.950052091115689,0.30631014834656184,20.0,5.0,5.0,0,0.9945407632462433,1,66.05265002814374,0,1,5.000000000000001
2024-01-03 19:00:00,-0.9659258262890684,0.2588190451025203,0.03442161162274574,0.9994074007397048,0,5.031854722128768e-16,6.282669565827025e-16,3.493117907258487e-16,2.0153737216127965,3.0974243813021736,3.786627440983323,0.2651370174084826,20.0,5.0,5.0,0,0.9650065246468368,2,442.1670232687546,1,0,5.000000000000001
2024-01-03 20:00:00,-0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048,0,8.139687851839554e-16,8.945696060786846e-16,6.025786684042022e-16,3.677767970232446,3.8279956151137737,4.91588883293938,0.6904268931410964,20.0,5.0,5.0,1,0.7358721883884624,1,59.07793525101898,0,0,5.000000000000001
2024-01-03 21:00:00,-0.7071067811865477,0.7071067811865474,0.03442161162274574,0.9994074007397048,0,7.222744128607078e-16,6.343541366224324e-16,7.606443109260421e-16,2.7564810284289836,4.242032263154208,3.907545310060544,0.12494650804902774,20.0,5.0,5.0,1,0.6679990347194876,1,111.46328431587116,0,0,5.000000000000001
2024-01-03 22:00:00,-0.5000000000000004,0.8660254037844384,0.03442161162274574,0.9994074007397048,0,7.244173157726023e-16,5.534250932815508e-16,4.781952775900911e-16,2.7878844978135975,3.946568046270005,3.0190038242939097,0.7552818541393598,20.0,5.0,5.0,1,0.08164354116898881,0,0.0,0,0,5.000000000000001
2024-01-03 23:00:00,-0.25881904510252157,0.9659258262890681,0.03442161162274574,0.9994074007397048,0,7.356684721139608e-16,5.553923568541127e-16,9.812720244761385e-16,1.9374411547209915,1.4380416459060903,0.8352181023428229,0.7983566687011266,20.0,5.0,5.0,1,0.1976350100132152,0,0.0,0,0,5.000000000000001
2024-01-04 00:00:00,0.0,1.0,0.051619667223253764,0.998666816288476,0,0.0,0.0,0.0,2.132461479123049,2.6152742875767663,0.4986394246233668,0.8401986539325327,20.0,5.0,5.0,1,0.9704209041558147,1,128.5614454319628,0,0,5.0
2024-01-04 01:00:00,0.25881904510252074,0.9659258262890683,0.051619667223253764,0.998666816288476,0,0.0,0.0,0.0,2.366832893888736,2.898905068777826,1.5254948467324128,0.12960610777239412,20.0,5.0,5.0,1,0.03617006573318364,0,0.0,0,0,5.0
2024-01-04 02:00:00,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0,0.0,0.0,0.0,1.0580322059838625,1.522931869266164,2.227894369005927,0.6007131011496073,20.0,5.0,5.0,1,0.06988784242609013,0,0.0,0,0,5.0
2024-01-04 03:00:00,0.7071067811865476,0.7071067811865476,0.051619667223253764,0.998666816288476,0,0.0,0.0,0.0,2.5865882984738735,2.883359082467538,3.9070037652400207,0.7137506311449016,20.0,5.0,5.0,1,0.18825163896551103,0,0.0,0,0,5.0
2024-01-04 04:00:00,0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476,0,0.0,0.0,0.0,2.083840382870615,1.2795734809868498,0.8065661062926944,0.3297911933232654,20.0,5.0,5.0,0,0.6647326163727266,2,185.36218042002415,1,0,5.0
2024-01-04 05:00:00,0.9659258262890683,0.25881904510252074,0.051619667223253764,0.998666816288476,0,0.0,0.0,0.0,2.075851662582094,2.27078531916173,0.6338339187708227,0.8032946460497318,20.0,5.0,5.0,1,0.1840234167632123,0,0.0,0,0,5.0
2024-01-04 06:00:00,1.0,6.123233995736766e-17,0.051619667223253764,0.998666816288476,0,0.0,0.0,0.0,2.1786309385533404,2.2803589876648123,1.3802599751870965,0.27638896725614026,20.0,5.0,5.0,1,0.7725438407083556,1,174.74744712393792,0,0,5.0
2024-01-04 07:00:00,0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476,0,2.283926270795065,2.9621260574535726,1.6880869049241127,2.0793214426396673,2.3805874590640497,0.9281195314189937,0.27955245746932855,20.0,5.0,5.0,0,0.8575289771945961,1,49.212235853528526,0,1,7.283926270795066
2024-01-04 08:00:00,0.8660254037844387,-0.4999999999999998,0.051619667223253764,0.998666816288476,0,3.4028603282672143,2.646434942318193,4.461144663208172,3.139960665201919,3.7250238500534087,3.4962003923865255,0.16958940792912813,20.0,5.0,5.0,1,0.07792613512809786,0,0.0,0,0,8.402860328267215
2024-01-04 09:00:00,0.7071067811865476,-0.7071067811865475,0.051619667223253764,0.998666816288476,0,4.866526592641728,3.64321675381774,3.7771378816184455,1.2208112975347647,3.329694842614611,2.4055926015688938,0.5739262277276141,20.0,5.0,5.0,1,0.20340484576771906,0,0.0,0,0,9.866526592641728
2024-01-04 10:00:00,0.49999999999999994,-0.8660254037844387,0.051619667223253764,0.998666816288476,0,4.91841270758362,6.035767829400474,6.088703846973664,2.6413358628218675,3.327580440071943,3.162224954565919,0.6579771693354269,20.0,5.0,5.0,1,0.22581499186729237,0,0.0,0,0,9.91841270758362
2024-01-04 11:00:00,0.258819045102521,-0.9659258262890682,0.051619667223253764,0.998666816288476,0,5.158494527286862,6.309386209015353,3.215794275949544,1.4320506145586547,1.9532755271351723,3.6250833760664563,0.7543736192952498,20.0,5.0,5.0,1,0.001915761515050074,0,0.0,0,0,10.158494527286862
2024-01-04 12:00:00,1.2246467991473532e-16,-1.0,0.051619667223253764,0.998666816288476,0,5.388935577090388,6.944784365476067,5.9572032613158985,1.7008436656826524,1.8019906254662486,2.603829674073216,0.7088223220016224,20.0,5.0,5.0,1,0.10256164981160583,0,0.0,0,0,10.388935577090388
2024-01-04 13:00:00,-0.2588190451025208,-0.9659258262890683,0.051619667223253764,0.998666816288476,0,7.398054149289628,5.633661415605137,9.985766168639431,1.8019589209645634,2.541183876254059,4.797754305755577,0.37670644556236543,20.0,5.0,5.0,0,0.567884201538094,1,58.13267131714149,0,1,12.398054149289628
2024-01-04 14:00:00,-0.4999999999999997,-0.8660254037844388,0.051619667223253764,0.998666816288476,0,5.1641569988992435,5.964384013388213,3.2000707567092026,1.0246210546677492,1.3696578399780222,2.090971044360607,0.45672216510139874,20.0,5.0,5.0,1,0.7991634557825905,1,37.81604960258376,0,0,10.164156998899244
2024-01-04 15:00:00,-0.7071067811865471,-0.7071067811865479,0.051619667223253764,0.998666816288476,0,5.469778210321095,4.553381237744558,3.64235176479506,2.3074138687832804,1.6148535671499946,4.117113014779311,0.4458678408340816,20.0,5.0,5.0,1,0.19155778429922565,0,0.0,0,0,10.469778210321095
2024-01-04 16:00:00,-0.8660254037844385,-0.5000000000000004,0.051619667223253764,0.998666816288476,0,2.5427443412514585,3.2811231966366847,2.3583119873423666,1.7000471465633804,1.6195765701077551,0.7382068783587094,0.394821074979009,20.0,5.0,5.0,1,0.29045802837441653,0,0.0,0,0,7.542744341251458
2024-01-04 17:00:00,-0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476,0,1.4083176442704413,1.6420393811522116,1.7135528554948523,4.571240836691844,4.8463119560420695,1.8807218884849695,0.5933202516165904,20.0,5.0,5.0,1,0.03519245668871834,0,0.0,0,0,6.408317644270442
2024-01-04 18:00:00,-1.0,-1.8369701987210297e-16,0.051619667223253764,0.998666816288476,0,5.920941753155874e-16,5.673348911052711e-16,4.502401233381679e-16,1.433547523379323,3.0290765841134983,1.8576856279706728,0.34828956713885906,20.0,5.0,5.0,1,0.3681117219486397,1,28.79633008302741,0,0,5.000000000000001
2024-01-04 19:00:00,-0.9659258262890684,0.2588190451025203,0.051619667223253764,0.998666816288476,0,7.18467400738652e-16,8.025202780885261e-16,9.254563628636922e-16,1.644410849882155,3.1853717390296956,1.3336581146326962,0.8893300746137172,20.0,5.0,5.0,0,0.8663545070113416,2,390.73949116323115,1,0,5.000000000000001
